0.945 0.288 0.048 0.001 0.144 0.002 0.009 0.006 0.032 0.926 0.307 0.038 0.002 0.214 0.007 0.023 0.015 0.029 1.0 14.0 0.067 3.533 0.067 8.41 
0.945 0.288 0.048 0.001 0.143 0.002 0.009 0.006 0.033 0.926 0.307 0.038 0.002 0.214 0.007 0.023 0.015 0.029 0.0 15.0 0.0 3.333 0.0 5.238 
0.941 0.287 0.034 0.0 0.083 0.153 0.008 0.003 0.025 0.919 0.284 0.024 0.001 0.086 0.259 0.011 0.006 0.016 0.0 16.0 0.118 2.353 0.235 2.743 
0.936 0.286 0.018 0.0 0.079 0.188 0.004 0.003 0.019 0.919 0.278 0.012 0.0 0.12 0.253 0.004 0.009 0.012 1.0 15.0 0.062 2.312 0.062 2.762 
0.936 0.287 0.01 0.0 0.126 0.159 0.003 0.002 0.012 0.916 0.279 0.009 0.0 0.189 0.219 0.004 0.007 0.009 0.0 14.0 1.4 2.4 29.4 2.829 
0.936 0.286 0.006 0.0 0.158 0.128 0.002 0.001 0.008 0.923 0.281 0.006 0.0 0.215 0.15 0.003 0.004 0.007 0.0 11.0 1.417 2.333 24.083 3.515 
0.936 0.285 0.005 0.0 0.167 0.12 0.002 0.001 0.007 0.92 0.28 0.006 0.0 0.227 0.158 0.003 0.004 0.006 0.0 9.0 3.7 2.5 136.9 4.056 
0.935 0.284 0.004 0.0 0.189 0.098 0.002 0.001 0.007 0.917 0.278 0.005 0.0 0.245 0.148 0.003 0.003 0.006 0.0 7.0 1.25 1.625 12.5 1.411 
0.934 0.285 0.003 0.0 0.197 0.089 0.001 0.001 0.007 0.918 0.278 0.004 0.0 0.243 0.141 0.003 0.003 0.005 0.0 5.0 1.667 1.167 16.667 0.967 
0.933 0.284 0.003 0.0 0.205 0.082 0.001 0.001 0.007 0.92 0.279 0.004 0.0 0.244 0.127 0.003 0.001 0.005 0.0 3.0 7.5 0.75 225.0 0.25 
0.931 0.284 0.003 0.0 0.217 0.069 0.001 0.001 0.008 0.921 0.279 0.004 0.0 0.245 0.114 0.002 0.001 0.005 0.0 3.0 12.5 0.75 625.0 0.25 
0.928 0.284 0.003 0.0 0.236 0.049 0.001 0.001 0.01 0.92 0.279 0.003 0.0 0.255 0.107 0.002 0.001 0.005 0.0 4.0 2.4 1.0 28.8 0.5 
0.925 0.284 0.004 0.0 0.25 0.036 0.001 0.001 0.012 0.922 0.279 0.004 0.0 0.264 0.049 0.001 0.001 0.005 1.0 6.0 0.143 1.143 0.143 0.476 
0.927 0.29 0.008 0.0 0.228 0.065 0.001 0.003 0.021 0.924 0.282 0.005 0.0 0.25 0.065 0.002 0.002 0.007 0.0 7.0 0.75 1.25 4.5 0.5 
0.924 0.291 0.009 0.0 0.239 0.056 0.002 0.003 0.026 0.919 0.28 0.007 0.0 0.276 0.034 0.002 0.003 0.009 0.0 8.0 1.111 1.556 11.111 0.778 
0.925 0.293 0.009 0.0 0.234 0.062 0.002 0.004 0.025 0.919 0.28 0.007 0.0 0.276 0.038 0.003 0.003 0.009 0.0 10.0 1.091 1.455 13.091 0.673 
0.925 0.295 0.008 0.0 0.228 0.071 0.002 0.003 0.021 0.922 0.286 0.005 0.0 0.256 0.055 0.002 0.003 0.008 0.0 10.0 2.909 1.455 93.091 0.673 
0.924 0.289 0.005 0.0 0.246 0.045 0.002 0.002 0.014 0.921 0.284 0.004 0.0 0.262 0.042 0.003 0.002 0.007 0.0 10.0 0.182 1.364 0.364 0.655 
0.924 0.288 0.005 0.0 0.248 0.042 0.002 0.002 0.014 0.921 0.284 0.004 0.0 0.262 0.043 0.003 0.002 0.007 0.0 11.0 0.0 1.364 0.0 0.455 
0.924 0.288 0.005 0.0 0.249 0.041 0.002 0.001 0.014 0.921 0.284 0.004 0.0 0.262 0.043 0.003 0.002 0.007 0.0 12.0 0.615 1.308 4.923 0.731 
0.924 0.289 0.004 0.0 0.248 0.042 0.002 0.002 0.015 0.921 0.284 0.003 0.0 0.262 0.042 0.003 0.002 0.006 0.0 11.0 1.5 1.083 27.0 0.447 
0.922 0.289 0.004 0.0 0.254 0.037 0.002 0.002 0.014 0.921 0.284 0.003 0.0 0.265 0.042 0.003 0.006 0.008 0.0 10.0 0.909 1.182 9.091 0.564 
0.921 0.281 0.002 0.0 0.267 0.015 0.001 0.001 0.007 0.92 0.277 0.002 0.0 0.275 0.024 0.002 0.005 0.006 0.0 10.0 2.727 1.182 81.818 0.564 
0.921 0.279 0.002 0.0 0.271 0.008 0.0 0.001 0.005 0.92 0.275 0.002 0.0 0.278 0.02 0.001 0.005 0.005 0.0 8.0 5.556 1.222 277.778 0.694 
0.921 0.28 0.003 0.0 0.269 0.013 0.001 0.001 0.005 0.92 0.277 0.005 0.0 0.276 0.031 0.003 0.005 0.007 0.0 6.0 10.0 1.143 700.0 0.476 
0.922 0.28 0.003 0.0 0.267 0.015 0.001 0.001 0.005 0.919 0.276 0.007 0.0 0.277 0.041 0.004 0.005 0.007 0.0 2.0 23.667 1.0 1680.333 1.0 
0.922 0.28 0.003 0.0 0.268 0.014 0.001 0.001 0.004 0.919 0.275 0.008 0.0 0.279 0.047 0.004 0.006 0.008 0.0 1.0 35.5 1.0 2520.5 2.0 
0.922 0.278 0.003 0.0 0.269 0.011 0.001 0.0 0.003 0.918 0.276 0.009 0.0 0.279 0.052 0.005 0.002 0.008 0.0 0.0 61.0 0.0 0.0 0.0 
0.923 0.28 0.004 0.0 0.264 0.02 0.002 0.001 0.005 0.918 0.277 0.01 0.0 0.276 0.056 0.005 0.002 0.008 0.0 0.0 41.0 0.0 0.0 0.0 
