0.906 0.301 0.057 0.0 0.062 0.258 0.009 0.012 0.119 0.888 0.313 0.049 0.0 0.097 0.308 0.023 0.024 0.068 0.0 10.0 0.0 1.5 0.0 0.5 
0.907 0.299 0.06 0.0 0.06 0.258 0.008 0.012 0.116 0.888 0.314 0.052 0.003 0.094 0.311 0.022 0.024 0.066 0.0 12.0 0.231 1.308 0.692 0.564 
0.908 0.295 0.062 0.001 0.05 0.263 0.008 0.01 0.115 0.889 0.314 0.054 0.004 0.069 0.314 0.022 0.022 0.066 0.0 12.0 0.692 1.308 6.231 0.564 
0.907 0.293 0.055 0.001 0.032 0.276 0.006 0.007 0.103 0.897 0.305 0.041 0.003 0.04 0.309 0.016 0.017 0.048 0.0 13.0 0.714 1.214 7.143 0.489 
0.91 0.284 0.073 0.001 0.036 0.266 0.008 0.009 0.116 0.899 0.303 0.049 0.003 0.045 0.305 0.019 0.019 0.052 0.0 14.0 1.133 1.2 19.267 0.457 
0.909 0.283 0.076 0.001 0.037 0.267 0.008 0.01 0.121 0.899 0.301 0.051 0.003 0.046 0.304 0.019 0.02 0.052 0.0 12.0 0.538 1.154 3.769 0.308 
0.912 0.279 0.081 0.001 0.042 0.259 0.009 0.01 0.123 0.901 0.299 0.052 0.004 0.051 0.301 0.02 0.019 0.049 0.0 9.0 0.6 1.2 3.6 0.4 
0.911 0.278 0.082 0.001 0.036 0.263 0.009 0.011 0.121 0.901 0.3 0.051 0.004 0.046 0.302 0.021 0.019 0.051 0.0 8.0 0.0 1.25 0.0 0.214 
0.909 0.281 0.078 0.001 0.035 0.267 0.009 0.012 0.123 0.901 0.3 0.051 0.004 0.045 0.301 0.021 0.019 0.053 0.0 10.0 0.273 1.273 0.818 0.618 
0.909 0.275 0.097 0.001 0.048 0.252 0.011 0.013 0.151 0.88 0.307 0.103 0.007 0.101 0.308 0.041 0.036 0.112 0.0 9.0 0.2 1.4 0.4 0.711 
0.922 0.293 0.06 0.001 0.168 0.153 0.015 0.008 0.088 0.905 0.303 0.03 0.001 0.286 0.069 0.017 0.007 0.028 0.0 9.0 0.3 1.4 0.9 0.711 
0.921 0.297 0.044 0.0 0.214 0.104 0.011 0.008 0.069 0.905 0.302 0.025 0.001 0.292 0.057 0.014 0.007 0.026 0.0 9.0 0.9 1.3 8.1 0.678 
0.92 0.299 0.042 0.0 0.215 0.104 0.011 0.008 0.071 0.905 0.302 0.025 0.001 0.292 0.057 0.014 0.007 0.026 0.0 9.0 0.9 1.2 8.1 0.622 
0.918 0.291 0.012 0.0 0.268 0.03 0.003 0.003 0.022 0.915 0.286 0.004 0.0 0.286 0.009 0.002 0.001 0.004 0.0 8.0 0.333 1.222 1.0 0.694 
0.917 0.291 0.012 0.0 0.268 0.029 0.003 0.003 0.023 0.915 0.286 0.004 0.0 0.286 0.009 0.002 0.001 0.004 0.0 6.0 1.286 1.143 11.571 0.476 
0.917 0.291 0.012 0.0 0.269 0.029 0.004 0.003 0.023 0.915 0.286 0.004 0.0 0.286 0.009 0.002 0.001 0.004 0.0 6.0 1.857 1.0 24.143 0.333 
0.918 0.291 0.01 0.0 0.267 0.027 0.002 0.003 0.022 0.915 0.286 0.002 0.0 0.286 0.009 0.001 0.001 0.003 0.0 7.0 1.0 1.0 8.0 0.286 
0.919 0.29 0.01 0.0 0.263 0.03 0.002 0.002 0.021 0.915 0.286 0.002 0.0 0.285 0.009 0.001 0.001 0.003 0.0 8.0 0.333 1.0 1.0 0.25 
0.92 0.289 0.01 0.0 0.263 0.029 0.002 0.002 0.02 0.915 0.286 0.002 0.0 0.285 0.009 0.001 0.001 0.003 0.0 8.0 0.778 1.0 5.444 0.25 
0.918 0.293 0.068 0.002 0.121 0.192 0.008 0.01 0.121 0.901 0.303 0.042 0.005 0.259 0.159 0.019 0.018 0.044 0.0 9.0 1.5 1.1 22.5 0.322 
0.919 0.291 0.07 0.002 0.119 0.195 0.009 0.01 0.115 0.901 0.302 0.043 0.005 0.258 0.162 0.019 0.018 0.041 0.0 9.0 0.9 1.1 8.1 0.322 
0.918 0.29 0.069 0.001 0.105 0.208 0.009 0.009 0.117 0.903 0.302 0.045 0.004 0.252 0.161 0.019 0.017 0.043 0.0 9.0 0.9 1.1 8.1 0.322 
0.907 0.288 0.078 0.001 0.057 0.26 0.012 0.012 0.13 0.887 0.313 0.079 0.005 0.1 0.301 0.034 0.03 0.079 0.0 9.0 0.2 1.1 0.4 0.322 
0.922 0.301 0.036 0.0 0.212 0.104 0.009 0.004 0.055 0.905 0.299 0.01 0.0 0.301 0.028 0.008 0.003 0.009 0.0 9.0 0.6 1.1 3.6 0.322 
0.921 0.287 0.011 0.0 0.261 0.032 0.003 0.001 0.023 0.925 0.268 0.004 0.0 0.269 0.012 0.004 0.001 0.006 0.0 8.0 2.889 1.111 75.111 0.361 
0.92 0.287 0.009 0.0 0.264 0.028 0.003 0.001 0.021 0.925 0.268 0.004 0.0 0.269 0.012 0.004 0.001 0.006 0.0 6.0 3.857 1.0 104.143 0.333 
0.919 0.287 0.008 0.0 0.266 0.025 0.003 0.001 0.019 0.925 0.268 0.004 0.0 0.269 0.012 0.004 0.001 0.005 0.0 5.0 4.5 0.833 121.5 0.167 
0.919 0.287 0.007 0.0 0.271 0.019 0.002 0.001 0.016 0.925 0.267 0.004 0.0 0.268 0.011 0.004 0.001 0.005 0.0 4.0 5.4 0.8 145.8 0.2 
0.916 0.285 0.004 0.0 0.281 0.007 0.002 0.0 0.013 0.926 0.266 0.003 0.0 0.267 0.004 0.004 0.001 0.005 0.0 2.0 9.0 0.667 243.0 0.333 
