0.115 0.106 0.093 0.008 0.081 0.08 0.092 0.108 0.188 0.177 0.166 0.091 0.165 0.143 0.192 0.187 4.0 4.0 28.25 1.75 2756.9166666666665 0.9166666666666666 
0.115 0.107 0.093 0.008 0.082 0.08 0.09 0.115 0.187 0.176 0.167 0.091 0.164 0.142 0.192 0.193 3.0 2.0 39.333333333333336 1.0 3358.333333333333 0.0 
0.093 0.094 0.139 0.017 0.056 0.087 0.05 0.117 0.162 0.165 0.24 0.128 0.135 0.147 0.13 0.189 5.0 4.0 23.2 1.0 1251.6999999999998 0.0 
0.124 0.117 0.082 0.025 0.113 0.096 0.073 0.083 0.141 0.134 0.148 0.156 0.163 0.151 0.227 0.155 6.0 5.0 19.166666666666668 1.0 530.9666666666666 0.0 
0.171 0.188 0.072 0.025 0.097 0.127 0.06 0.07 0.179 0.19 0.143 0.156 0.144 0.187 0.216 0.143 7.0 6.0 16.285714285714285 1.0 180.23809523809524 0.0 
0.159 0.163 0.069 0.025 0.082 0.124 0.054 0.055 0.184 0.179 0.148 0.156 0.137 0.194 0.21 0.139 7.0 6.0 16.285714285714285 1.0 86.90476190476191 0.0 
0.151 0.151 0.069 0.017 0.096 0.127 0.054 0.067 0.181 0.167 0.146 0.128 0.152 0.191 0.21 0.16 8.0 7.0 14.0 1.1428571428571428 139.14285714285714 0.14285714285714285 
0.067 0.066 0.081 0.017 0.043 0.078 0.031 0.067 0.112 0.108 0.17 0.128 0.108 0.13 0.118 0.179 6.0 5.0 19.0 1.2 183.2 0.2 
0.059 0.06 0.065 0.008 0.035 0.071 0.025 0.069 0.106 0.105 0.14 0.091 0.099 0.122 0.114 0.182 4.0 3.0 29.0 1.3333333333333333 353.3333333333333 0.3333333333333333 
0.069 0.07 0.068 0.008 0.031 0.073 0.026 0.09 0.134 0.136 0.139 0.091 0.11 0.124 0.114 0.211 4.0 3.0 29.0 1.3333333333333333 935.3333333333334 0.3333333333333333 
0.069 0.07 0.07 0.008 0.032 0.071 0.028 0.058 0.134 0.136 0.139 0.091 0.111 0.122 0.115 0.148 3.0 2.0 39.0 1.5 567.0 0.5 
0.065 0.068 0.064 0.008 0.03 0.067 0.026 0.06 0.132 0.136 0.115 0.091 0.111 0.116 0.114 0.148 4.0 3.0 29.0 1.3333333333333333 726.6666666666666 0.3333333333333333 
0.063 0.065 0.063 0.008 0.029 0.064 0.026 0.054 0.132 0.136 0.113 0.091 0.111 0.117 0.114 0.148 4.0 3.0 29.25 1.0 480.9166666666667 0.0 
0.06 0.062 0.177 0.008 0.025 0.135 0.054 0.058 0.106 0.112 0.201 0.091 0.1 0.197 0.202 0.163 5.0 4.0 23.2 1.0 138.7 0.0 
0.059 0.061 0.176 0.008 0.024 0.134 0.058 0.05 0.108 0.115 0.204 0.091 0.1 0.211 0.206 0.159 8.0 7.0 14.0 1.1428571428571428 113.14285714285714 0.14285714285714285 
0.148 0.122 0.161 0.0 0.046 0.128 0.054 0.037 0.187 0.174 0.195 0.0 0.116 0.205 0.202 0.147 8.0 7.0 14.0 1.1428571428571428 100.85714285714286 0.14285714285714285 
0.128 0.111 0.166 0.0 0.037 0.1 0.062 0.038 0.177 0.169 0.202 0.0 0.101 0.168 0.212 0.14 8.0 7.0 14.0 1.1428571428571428 60.857142857142854 0.14285714285714285 
0.13 0.113 0.168 0.0 0.04 0.1 0.062 0.043 0.177 0.169 0.206 0.0 0.103 0.169 0.212 0.145 8.0 7.0 14.0 1.1428571428571428 106.57142857142857 0.14285714285714285 
0.136 0.118 0.169 0.025 0.038 0.106 0.062 0.044 0.179 0.17 0.211 0.156 0.103 0.168 0.202 0.147 8.0 7.0 13.75 1.4285714285714286 131.64285714285714 0.6190476190476191 
0.123 0.106 0.181 0.042 0.101 0.1 0.05 0.06 0.171 0.164 0.232 0.2 0.203 0.165 0.19 0.188 7.0 6.0 15.857142857142858 1.5 141.47619047619048 0.7 
0.122 0.104 0.181 0.042 0.062 0.095 0.046 0.06 0.166 0.159 0.234 0.2 0.132 0.158 0.185 0.188 6.0 5.0 18.833333333333332 1.4 160.96666666666667 0.8 
0.075 0.076 0.192 0.05 0.073 0.07 0.054 0.062 0.124 0.132 0.245 0.218 0.152 0.133 0.194 0.2 6.0 5.0 18.833333333333332 1.4 148.56666666666666 0.8 
0.066 0.065 0.186 0.05 0.085 0.057 0.042 0.062 0.112 0.118 0.235 0.218 0.175 0.118 0.178 0.207 7.0 6.0 15.857142857142858 1.5 99.14285714285714 0.7 
0.066 0.065 0.188 0.058 0.079 0.057 0.042 0.052 0.112 0.118 0.239 0.234 0.172 0.118 0.178 0.199 7.0 6.0 15.857142857142858 1.5 166.47619047619048 0.7 
0.064 0.063 0.194 0.033 0.085 0.055 0.042 0.05 0.113 0.118 0.242 0.18 0.179 0.118 0.189 0.195 8.0 7.0 14.0 1.1428571428571428 141.71428571428572 0.14285714285714285 
0.067 0.065 0.199 0.02 0.09 0.056 0.04 0.042 0.12 0.125 0.242 0.14 0.188 0.126 0.183 0.177 8.0 7.0 11.5 1.1428571428571428 123.14285714285714 0.14285714285714285 
0.074 0.072 0.22 0.025 0.087 0.065 0.05 0.053 0.132 0.138 0.251 0.156 0.179 0.139 0.203 0.196 6.0 5.0 12.333333333333334 1.2 121.46666666666665 0.2 
0.161 0.136 0.219 0.017 0.076 0.113 0.033 0.05 0.204 0.206 0.24 0.128 0.17 0.199 0.18 0.187 4.0 4.0 13.75 1.25 192.91666666666666 0.25 
0.128 0.107 0.214 0.025 0.081 0.1 0.025 0.031 0.159 0.162 0.247 0.156 0.2 0.161 0.156 0.16 4.0 3.0 9.25 1.0 42.916666666666664 0.0 
