0.916 0.312 0.063 0.0 0.157 0.165 0.007 0.038 0.082 0.886 0.345 0.039 0.0 0.202 0.21 0.01 0.067 0.074 0.0 17.0 0.222 1.389 0.889 0.722 
0.956 0.089 0.275 0.0 0.012 0.0 0.0 0.0 0.044 0.921 0.241 0.266 0.0 0.089 0.0 0.0 0.0 0.121 0.0 19.0 0.2 1.55 0.8 0.892 
0.957 0.099 0.268 0.0 0.018 0.018 0.004 0.004 0.044 0.908 0.262 0.232 0.0 0.092 0.176 0.035 0.035 0.106 0.0 19.0 0.0 1.526 0.0 0.596 
0.956 0.098 0.272 0.0 0.017 0.017 0.003 0.003 0.042 0.906 0.266 0.232 0.0 0.093 0.177 0.035 0.035 0.106 1.0 18.0 0.053 1.474 0.053 0.708 
0.956 0.098 0.271 0.0 0.018 0.018 0.004 0.004 0.042 0.908 0.263 0.232 0.0 0.092 0.175 0.035 0.035 0.104 1.0 19.0 0.05 1.5 0.05 0.789 
0.956 0.099 0.27 0.0 0.017 0.017 0.003 0.003 0.047 0.912 0.253 0.231 0.0 0.09 0.171 0.034 0.034 0.105 1.0 21.0 0.045 1.455 0.045 0.736 
0.952 0.061 0.296 0.0 0.019 0.019 0.004 0.004 0.036 0.916 0.215 0.247 0.0 0.096 0.183 0.037 0.037 0.094 0.0 22.0 0.13 1.435 0.391 0.621 
0.952 0.059 0.297 0.0 0.018 0.018 0.004 0.004 0.037 0.918 0.208 0.251 0.0 0.087 0.179 0.036 0.036 0.093 0.0 22.0 0.13 1.435 0.391 0.621 
0.95 0.043 0.308 0.0 0.012 0.0 0.0 0.0 0.035 0.933 0.133 0.306 0.0 0.08 0.0 0.0 0.0 0.105 0.0 22.0 0.0 1.591 0.0 0.634 
0.95 0.041 0.306 0.0 0.014 0.0 0.0 0.0 0.035 0.936 0.119 0.306 0.0 0.08 0.0 0.0 0.0 0.101 1.0 20.0 0.048 1.524 0.048 0.762 
0.952 0.051 0.299 0.0 0.029 0.0 0.0 0.0 0.032 0.921 0.203 0.258 0.0 0.195 0.0 0.0 0.0 0.077 0.0 15.0 1.312 1.562 27.562 0.796 
0.95 0.038 0.309 0.0 0.027 0.0 0.0 0.0 0.023 0.921 0.197 0.267 0.0 0.192 0.0 0.0 0.0 0.072 0.0 13.0 2.929 1.643 120.071 0.863 
0.95 0.037 0.309 0.0 0.027 0.0 0.0 0.0 0.021 0.921 0.198 0.266 0.0 0.193 0.0 0.0 0.0 0.071 0.0 12.0 0.231 1.692 0.692 0.897 
0.95 0.044 0.307 0.0 0.024 0.0 0.001 0.001 0.02 0.922 0.222 0.255 0.0 0.177 0.0 0.013 0.013 0.066 0.0 11.0 1.333 1.5 21.333 0.636 
0.95 0.041 0.307 0.0 0.023 0.0 0.001 0.001 0.018 0.923 0.221 0.253 0.0 0.177 0.0 0.013 0.013 0.065 0.0 10.0 0.636 1.182 4.455 0.364 
0.951 0.043 0.306 0.0 0.022 0.0 0.001 0.001 0.019 0.923 0.219 0.255 0.0 0.174 0.0 0.013 0.013 0.063 1.0 14.0 0.067 1.133 0.067 0.267 
0.949 0.033 0.314 0.0 0.009 0.0 0.001 0.001 0.02 0.936 0.171 0.294 0.0 0.049 0.0 0.016 0.016 0.072 1.0 21.0 0.045 1.182 0.045 0.251 
0.957 0.091 0.266 0.0 0.054 0.014 0.009 0.007 0.033 0.897 0.289 0.167 0.0 0.258 0.095 0.043 0.028 0.069 1.0 24.0 0.04 1.16 0.04 0.223 
0.957 0.093 0.265 0.0 0.055 0.014 0.01 0.007 0.033 0.899 0.287 0.169 0.0 0.256 0.094 0.043 0.028 0.069 0.0 28.0 0.103 1.138 0.31 0.266 
