0.945 0.225 0.153 0.001 0.123 0.107 0.018 0.026 0.078 0.892 0.303 0.135 0.005 0.242 0.164 0.034 0.05 0.076 0.0 18.0 0.105 1.105 0.211 0.322 
0.946 0.22 0.157 0.001 0.124 0.102 0.018 0.026 0.077 0.893 0.299 0.135 0.005 0.241 0.165 0.033 0.05 0.076 0.0 15.0 0.438 1.125 3.062 0.383 
0.945 0.225 0.151 0.001 0.13 0.101 0.018 0.025 0.079 0.89 0.303 0.135 0.005 0.247 0.167 0.032 0.05 0.078 0.0 15.0 0.625 1.125 6.25 0.383 
0.943 0.232 0.142 0.001 0.132 0.105 0.017 0.024 0.084 0.883 0.313 0.134 0.005 0.256 0.169 0.032 0.051 0.082 0.0 15.0 0.188 1.062 0.562 0.329 
0.944 0.228 0.145 0.0 0.145 0.09 0.016 0.023 0.08 0.883 0.306 0.128 0.0 0.281 0.151 0.03 0.048 0.075 0.0 11.0 1.917 1.083 44.083 0.447 
0.944 0.224 0.148 0.0 0.145 0.087 0.017 0.021 0.08 0.88 0.309 0.126 0.0 0.286 0.152 0.029 0.049 0.076 0.0 9.0 0.7 0.9 4.9 0.1 
0.946 0.216 0.155 0.001 0.151 0.069 0.015 0.021 0.083 0.874 0.315 0.132 0.005 0.316 0.097 0.031 0.052 0.08 1.0 9.0 0.1 1.0 0.1 0.222 
0.946 0.216 0.155 0.001 0.15 0.07 0.015 0.021 0.083 0.871 0.318 0.133 0.005 0.321 0.098 0.033 0.052 0.079 1.0 10.0 0.091 1.0 0.091 0.2 
0.947 0.215 0.158 0.001 0.136 0.085 0.016 0.021 0.078 0.872 0.319 0.131 0.005 0.301 0.145 0.033 0.051 0.075 0.0 11.0 0.833 1.083 8.333 0.265 
0.947 0.212 0.163 0.001 0.135 0.083 0.017 0.023 0.076 0.87 0.32 0.131 0.005 0.304 0.148 0.035 0.053 0.072 0.0 10.0 1.182 1.091 15.364 0.291 
0.946 0.219 0.155 0.001 0.115 0.108 0.016 0.024 0.08 0.867 0.329 0.139 0.006 0.269 0.194 0.035 0.057 0.076 0.0 11.0 0.75 1.167 6.75 0.333 
0.947 0.216 0.159 0.001 0.117 0.105 0.016 0.024 0.077 0.869 0.329 0.141 0.005 0.268 0.187 0.036 0.055 0.073 0.0 12.0 0.538 1.154 3.769 0.308 
0.945 0.224 0.152 0.0 0.118 0.114 0.016 0.024 0.075 0.872 0.327 0.133 0.0 0.253 0.205 0.034 0.053 0.071 1.0 12.0 0.077 1.154 0.077 0.308 
0.932 0.275 0.042 0.0 0.221 0.066 0.009 0.006 0.022 0.922 0.283 0.009 0.0 0.261 0.03 0.005 0.002 0.005 0.0 9.0 2.1 1.2 44.1 0.4 
0.925 0.286 0.021 0.0 0.245 0.047 0.007 0.005 0.018 0.923 0.284 0.007 0.0 0.259 0.031 0.005 0.003 0.006 0.0 7.0 5.125 1.125 210.125 0.411 
0.928 0.289 0.006 0.0 0.066 0.225 0.002 0.002 0.007 0.915 0.284 0.002 0.0 0.081 0.273 0.002 0.001 0.002 0.0 6.0 8.714 1.143 531.571 0.476 
0.93 0.29 0.006 0.0 0.065 0.217 0.002 0.002 0.007 0.916 0.284 0.002 0.0 0.081 0.273 0.002 0.001 0.002 0.0 7.0 0.25 1.0 0.5 0.286 
0.93 0.291 0.006 0.0 0.064 0.214 0.003 0.002 0.008 0.916 0.284 0.002 0.0 0.081 0.273 0.002 0.001 0.002 0.0 6.0 1.0 1.0 7.0 0.333 
0.93 0.292 0.006 0.0 0.063 0.212 0.003 0.002 0.009 0.916 0.284 0.002 0.0 0.081 0.273 0.002 0.001 0.002 1.0 5.0 0.167 0.833 0.167 0.167 
0.928 0.292 0.005 0.0 0.043 0.227 0.002 0.002 0.01 0.916 0.284 0.002 0.0 0.051 0.28 0.001 0.001 0.002 0.0 6.0 0.286 1.0 0.571 0.333 
0.924 0.289 0.006 0.0 0.008 0.251 0.002 0.002 0.01 0.916 0.285 0.002 0.0 0.003 0.284 0.001 0.001 0.002 0.0 6.0 3.143 1.0 69.143 0.333 
0.948 0.303 0.031 0.0 0.039 0.065 0.008 0.011 0.05 0.951 0.303 0.012 0.001 0.021 0.049 0.008 0.009 0.013 0.0 6.0 6.0 1.0 252.0 0.333 
0.945 0.303 0.04 0.0 0.048 0.088 0.01 0.014 0.061 0.949 0.304 0.017 0.001 0.033 0.076 0.01 0.013 0.02 0.0 5.0 1.333 1.0 10.667 0.4 
0.942 0.305 0.041 0.0 0.049 0.106 0.011 0.018 0.066 0.948 0.298 0.021 0.001 0.041 0.096 0.012 0.018 0.025 0.0 3.0 7.0 1.0 196.0 0.667 
0.945 0.298 0.05 0.0 0.054 0.088 0.012 0.02 0.065 0.952 0.296 0.023 0.001 0.044 0.059 0.011 0.014 0.021 0.0 3.0 2.0 1.0 16.0 0.667 
0.945 0.298 0.05 0.0 0.047 0.095 0.013 0.02 0.062 0.952 0.295 0.023 0.001 0.039 0.058 0.011 0.013 0.019 0.0 2.0 2.667 0.667 21.333 0.333 
0.938 0.303 0.061 0.0 0.057 0.121 0.017 0.027 0.08 0.93 0.322 0.046 0.002 0.09 0.131 0.025 0.031 0.047 0.0 2.0 2.667 0.667 21.333 0.333 
0.939 0.306 0.06 0.0 0.049 0.106 0.019 0.03 0.072 0.934 0.321 0.045 0.002 0.083 0.109 0.026 0.031 0.045 0.0 2.0 2.667 0.667 21.333 0.333 
0.943 0.305 0.058 0.0 0.042 0.079 0.017 0.03 0.071 0.939 0.319 0.043 0.0 0.072 0.077 0.025 0.029 0.04 0.0 1.0 4.0 0.5 32.0 0.5 
