0.189 0.187 0.089 0.0 0.169 0.032 0.04 0.023 0.344 0.339 0.138 0.0 0.334 0.125 0.151 0.108 5.0 4.0 23.2 1.0 483.7 0.0 
0.211 0.206 0.068 0.0 0.205 0.028 0.016 0.058 0.365 0.357 0.102 0.0 0.361 0.109 0.095 0.196 5.0 4.0 23.2 1.0 249.2 0.0 
0.227 0.221 0.066 0.0 0.22 0.029 0.016 0.069 0.37 0.362 0.102 0.0 0.366 0.109 0.095 0.21 5.0 4.0 23.2 1.0 149.2 0.0 
0.245 0.239 0.065 0.0 0.239 0.029 0.017 0.06 0.379 0.37 0.102 0.0 0.375 0.109 0.096 0.18 6.0 5.0 19.166666666666668 1.0 260.1666666666667 0.0 
0.264 0.258 0.068 0.0 0.258 0.028 0.015 0.051 0.387 0.378 0.103 0.0 0.383 0.109 0.094 0.15 8.0 7.0 14.125 1.0 237.26785714285714 0.0 
0.156 0.153 0.23 0.0 0.154 0.101 0.017 0.049 0.31 0.306 0.225 0.0 0.311 0.211 0.128 0.148 11.0 10.0 9.909090909090908 1.1 107.0909090909091 0.1 
0.122 0.12 0.216 0.0 0.12 0.085 0.025 0.049 0.279 0.276 0.219 0.0 0.281 0.202 0.156 0.148 13.0 13.0 8.0 1.2307692307692308 86.0 0.19230769230769232 
0.102 0.101 0.218 0.0 0.099 0.077 0.025 0.042 0.259 0.258 0.216 0.0 0.258 0.197 0.156 0.138 14.0 13.0 7.428571428571429 1.2307692307692308 47.64835164835164 0.19230769230769232 
0.126 0.125 0.232 0.0 0.123 0.063 0.042 0.041 0.28 0.279 0.223 0.0 0.278 0.175 0.2 0.137 16.0 15.0 6.375 1.2 13.85 0.17142857142857143 
0.122 0.12 0.243 0.008 0.119 0.059 0.033 0.034 0.272 0.272 0.231 0.091 0.271 0.172 0.18 0.129 15.0 15.0 6.8 1.2 15.314285714285715 0.17142857142857143 
0.121 0.119 0.227 0.008 0.119 0.05 0.025 0.022 0.268 0.269 0.215 0.091 0.268 0.152 0.156 0.105 14.0 13.0 7.428571428571429 1.2307692307692308 22.725274725274726 0.19230769230769232 
0.154 0.153 0.233 0.008 0.152 0.043 0.025 0.02 0.301 0.302 0.212 0.091 0.301 0.14 0.156 0.103 14.0 13.0 7.5 1.1538461538461537 31.03846153846154 0.14102564102564102 
0.158 0.156 0.233 0.008 0.155 0.043 0.017 0.02 0.303 0.303 0.213 0.091 0.303 0.14 0.128 0.103 16.0 15.0 6.5 1.0666666666666667 31.333333333333332 0.06666666666666667 
0.149 0.148 0.232 0.008 0.147 0.059 0.025 0.038 0.299 0.3 0.205 0.091 0.3 0.191 0.156 0.184 16.0 15.0 6.5 1.0666666666666667 26.666666666666668 0.06666666666666667 
0.125 0.124 0.227 0.008 0.124 0.056 0.008 0.017 0.283 0.285 0.201 0.091 0.284 0.189 0.091 0.128 16.0 16.0 6.4375 1.0625 28.6625 0.0625 
0.116 0.116 0.227 0.0 0.115 0.056 0.017 0.017 0.277 0.279 0.202 0.0 0.278 0.187 0.128 0.128 16.0 15.0 6.5 1.0666666666666667 42.0 0.06666666666666667 
0.097 0.096 0.227 0.0 0.096 0.054 0.017 0.017 0.256 0.258 0.21 0.0 0.258 0.184 0.128 0.113 18.0 17.0 5.666666666666667 1.0588235294117647 24.235294117647058 0.05882352941176471 
0.06 0.059 0.227 0.0 0.058 0.062 0.017 0.017 0.204 0.203 0.215 0.0 0.203 0.213 0.128 0.113 18.0 17.0 5.666666666666667 1.0588235294117647 30.705882352941174 0.05882352941176471 
