0.023 0.012 0.229 0.0 0.01 0.012 0.0 0.008 0.091 0.091 0.211 0.0 0.091 0.092 0.0 0.091 18.0 17.0 5.388888888888889 1.3529411764705883 19.19281045751634 0.36764705882352944 
0.238 0.033 0.219 0.0 0.017 0.0 0.0 0.0 0.22 0.18 0.202 0.0 0.128 0.0 0.0 0.0 18.0 19.0 5.277777777777778 1.3157894736842106 22.094771241830063 0.3391812865497076 
0.224 0.02 0.246 0.0 0.017 0.009 0.017 0.008 0.214 0.111 0.227 0.0 0.128 0.091 0.128 0.091 19.0 19.0 5.052631578947368 1.263157894736842 21.830409356725145 0.3157894736842105 
0.226 0.02 0.251 0.0 0.017 0.009 0.017 0.008 0.219 0.111 0.237 0.0 0.128 0.091 0.128 0.091 20.0 21.0 4.75 1.1904761904761905 20.513157894736842 0.2619047619047619 
0.229 0.02 0.254 0.0 0.017 0.009 0.017 0.008 0.218 0.111 0.236 0.0 0.128 0.091 0.128 0.091 21.0 20.0 4.571428571428571 1.2 19.65714285714286 0.2736842105263158 
0.226 0.02 0.254 0.0 0.017 0.009 0.017 0.008 0.216 0.109 0.241 0.0 0.113 0.091 0.128 0.091 22.0 21.0 4.409090909090909 1.0952380952380953 18.824675324675322 0.09047619047619047 
0.217 0.02 0.243 0.0 0.017 0.009 0.017 0.008 0.211 0.109 0.234 0.0 0.113 0.091 0.128 0.091 23.0 23.0 4.130434782608695 1.0869565217391304 15.027667984189723 0.08300395256916995 
0.197 0.02 0.214 0.008 0.017 0.009 0.017 0.008 0.208 0.109 0.224 0.091 0.113 0.091 0.128 0.091 23.0 22.0 3.9130434782608696 1.3636363636363635 14.901185770750988 0.6233766233766235 
0.23 0.033 0.192 0.008 0.017 0.0 0.0 0.0 0.227 0.169 0.199 0.091 0.113 0.0 0.0 0.0 26.0 25.0 3.269230769230769 1.4 3.8046153846153845 0.5833333333333334 
0.244 0.033 0.206 0.008 0.017 0.0 0.0 0.0 0.241 0.169 0.211 0.091 0.113 0.0 0.0 0.0 24.0 23.0 3.5 1.565217391304348 5.565217391304348 0.7114624505928854 
0.1 0.016 0.201 0.008 0.012 0.0 0.0 0.0 0.126 0.098 0.218 0.091 0.094 0.0 0.0 0.0 27.0 26.0 2.962962962962963 1.5384615384615385 5.5754985754985755 0.7384615384615385 
0.096 0.017 0.223 0.008 0.013 0.0 0.0 0.0 0.125 0.101 0.237 0.091 0.095 0.0 0.0 0.0 27.0 26.0 2.8518518518518516 1.6538461538461537 5.5925925925925934 0.7153846153846154 
0.098 0.017 0.228 0.008 0.013 0.0 0.0 0.0 0.127 0.101 0.249 0.091 0.095 0.0 0.0 0.0 27.0 27.0 2.7777777777777777 1.6666666666666667 5.102564102564102 0.6153846153846153 
0.109 0.017 0.222 0.0 0.013 0.0 0.0 0.0 0.131 0.101 0.232 0.0 0.095 0.0 0.0 0.0 26.0 26.0 3.076923076923077 1.5384615384615385 5.753846153846154 0.41846153846153844 
0.113 0.017 0.232 0.0 0.013 0.0 0.0 0.0 0.133 0.101 0.237 0.0 0.095 0.0 0.0 0.0 24.0 24.0 3.4583333333333335 1.5416666666666667 8.172101449275361 0.4329710144927536 
0.124 0.017 0.262 0.0 0.013 0.0 0.0 0.0 0.135 0.101 0.256 0.0 0.095 0.0 0.0 0.0 22.0 23.0 3.909090909090909 1.4782608695652173 22.467532467532465 0.3517786561264822 
0.266 0.027 0.262 0.0 0.019 0.0 0.0 0.0 0.246 0.147 0.25 0.0 0.131 0.0 0.0 0.0 22.0 21.0 4.045454545454546 1.4761904761904763 21.95021645021645 0.26190476190476186 
0.078 0.018 0.283 0.0 0.014 0.008 0.012 0.017 0.11 0.103 0.252 0.0 0.096 0.091 0.101 0.128 19.0 18.0 4.947368421052632 1.4444444444444444 25.274853801169595 0.26143790849673204 
0.084 0.023 0.286 0.0 0.02 0.008 0.017 0.021 0.131 0.117 0.265 0.0 0.119 0.091 0.111 0.135 19.0 19.0 4.894736842105263 1.4210526315789473 25.543859649122805 0.2573099415204678 
0.085 0.023 0.194 0.0 0.02 0.008 0.017 0.021 0.133 0.117 0.188 0.0 0.119 0.091 0.111 0.135 19.0 18.0 4.947368421052632 1.4444444444444444 31.71929824561404 0.26143790849673204 
0.093 0.023 0.222 0.0 0.02 0.008 0.017 0.021 0.136 0.117 0.223 0.0 0.119 0.091 0.111 0.135 19.0 18.0 5.0 1.3888888888888888 17.22222222222222 0.25163398692810457 
0.097 0.023 0.233 0.0 0.02 0.008 0.017 0.021 0.137 0.117 0.228 0.0 0.119 0.091 0.111 0.135 17.0 16.0 5.823529411764706 1.3125 39.40441176470588 0.22916666666666666 
0.098 0.023 0.236 0.0 0.02 0.008 0.017 0.021 0.137 0.117 0.229 0.0 0.119 0.091 0.111 0.135 16.0 15.0 6.1875 1.4 44.5625 0.4 
0.098 0.015 0.227 0.0 0.011 0.0 0.008 0.008 0.123 0.096 0.231 0.0 0.092 0.0 0.091 0.091 19.0 18.0 5.0 1.3888888888888888 38.55555555555556 0.36928104575163395 
