0.026 0.027 0.084 0.038 0.043 0.016 0.075 0.059 0.101 0.101 0.176 0.173 0.15 0.093 0.171 0.145 8.0 8.0 13.875 1.125 192.41071428571428 0.125 
0.033 0.033 0.032 0.029 0.047 0.022 0.039 0.053 0.106 0.106 0.099 0.149 0.15 0.098 0.122 0.137 6.0 5.0 19.166666666666668 1.0 459.3666666666666 0.0 
0.085 0.086 0.032 0.025 0.037 0.064 0.035 0.052 0.193 0.192 0.098 0.156 0.138 0.16 0.121 0.137 4.0 3.0 29.25 1.0 1020.9166666666666 0.0 
0.092 0.093 0.034 0.008 0.042 0.068 0.037 0.057 0.193 0.193 0.098 0.091 0.139 0.16 0.122 0.137 6.0 5.0 19.166666666666668 1.0 1150.9666666666667 0.0 
0.098 0.099 0.035 0.0 0.038 0.078 0.035 0.056 0.195 0.194 0.099 0.0 0.133 0.167 0.122 0.136 4.0 3.0 29.25 1.0 1598.9166666666667 0.0 
0.091 0.093 0.033 0.0 0.032 0.076 0.028 0.048 0.194 0.193 0.097 0.0 0.127 0.172 0.116 0.127 4.0 3.0 29.25 1.0 958.25 0.0 
0.076 0.077 0.032 0.0 0.06 0.073 0.026 0.051 0.167 0.165 0.097 0.0 0.186 0.167 0.116 0.13 4.0 3.0 29.25 1.0 371.5833333333333 0.0 
0.076 0.079 0.122 0.008 0.037 0.069 0.039 0.123 0.175 0.177 0.192 0.091 0.144 0.172 0.155 0.254 5.0 4.0 23.2 1.0 226.7 0.0 
0.055 0.058 0.115 0.008 0.036 0.048 0.031 0.106 0.155 0.156 0.191 0.091 0.144 0.149 0.134 0.236 9.0 8.0 12.0 1.5 186.0 1.1428571428571428 
0.061 0.064 0.098 0.008 0.022 0.059 0.018 0.055 0.163 0.165 0.162 0.091 0.093 0.165 0.102 0.144 7.0 6.0 15.714285714285714 1.6666666666666667 217.23809523809524 1.4666666666666663 
0.048 0.05 0.097 0.008 0.02 0.045 0.025 0.052 0.141 0.143 0.152 0.091 0.093 0.141 0.113 0.143 8.0 7.0 13.625 1.5714285714285714 183.41071428571428 1.2857142857142858 
0.082 0.08 0.075 0.008 0.027 0.078 0.042 0.057 0.223 0.216 0.13 0.091 0.114 0.216 0.144 0.144 7.0 6.0 15.714285714285714 1.6666666666666667 195.9047619047619 1.4666666666666663 
0.104 0.1 0.072 0.017 0.025 0.099 0.038 0.052 0.26 0.25 0.128 0.128 0.114 0.25 0.142 0.142 8.0 7.0 13.375 1.8571428571428572 269.98214285714283 1.4761904761904763 
0.103 0.1 0.072 0.008 0.023 0.098 0.037 0.046 0.26 0.25 0.127 0.091 0.114 0.25 0.142 0.141 8.0 7.0 13.375 1.8571428571428572 267.4107142857143 1.4761904761904763 
0.103 0.1 0.07 0.017 0.023 0.098 0.033 0.047 0.26 0.25 0.12 0.128 0.114 0.25 0.139 0.141 5.0 4.0 22.8 1.5 240.70000000000002 1.0 
0.1 0.097 0.063 0.025 0.015 0.096 0.026 0.052 0.26 0.251 0.11 0.156 0.098 0.251 0.113 0.17 6.0 5.0 18.666666666666668 1.6 207.06666666666666 0.7999999999999999 
0.105 0.102 0.065 0.025 0.015 0.101 0.021 0.054 0.26 0.25 0.115 0.156 0.098 0.25 0.105 0.18 6.0 5.0 18.333333333333332 2.0 96.26666666666667 1.0 
0.031 0.031 0.122 0.025 0.06 0.031 0.008 0.033 0.151 0.151 0.174 0.156 0.154 0.151 0.091 0.14 8.0 7.0 13.5 1.7142857142857142 31.142857142857142 0.9047619047619048 
0.036 0.037 0.048 0.017 0.029 0.037 0.021 0.029 0.131 0.131 0.105 0.128 0.102 0.131 0.119 0.134 9.0 8.0 12.11111111111111 1.375 34.611111111111114 0.5535714285714286 
0.049 0.052 0.059 0.017 0.044 0.051 0.015 0.037 0.145 0.148 0.148 0.128 0.146 0.147 0.1 0.13 9.0 8.0 11.88888888888889 1.625 17.61111111111111 0.8392857142857143 
0.058 0.061 0.066 0.008 0.057 0.061 0.025 0.047 0.158 0.161 0.164 0.091 0.175 0.161 0.116 0.141 9.0 8.0 11.88888888888889 1.625 66.36111111111111 0.8392857142857143 
0.056 0.06 0.084 0.008 0.078 0.059 0.035 0.05 0.155 0.159 0.173 0.091 0.201 0.159 0.133 0.145 8.0 7.0 13.625 1.5714285714285714 88.26785714285714 0.9523809523809523 
0.046 0.049 0.081 0.008 0.076 0.047 0.034 0.047 0.138 0.141 0.171 0.091 0.199 0.14 0.133 0.141 7.0 6.0 16.0 1.3333333333333333 206.33333333333334 0.6666666666666667 
0.047 0.05 0.081 0.025 0.077 0.048 0.034 0.045 0.138 0.141 0.171 0.156 0.199 0.14 0.133 0.141 6.0 5.0 18.833333333333332 1.4 305.76666666666665 0.8 
0.045 0.048 0.074 0.025 0.073 0.046 0.031 0.058 0.138 0.141 0.155 0.156 0.183 0.14 0.132 0.161 4.0 3.0 28.75 1.6666666666666667 344.9166666666667 1.3333333333333333 
0.03 0.032 0.067 0.03 0.065 0.03 0.032 0.066 0.109 0.109 0.125 0.17 0.164 0.109 0.136 0.205 3.0 2.0 33.0 1.0 256.0 0.0 
0.107 0.114 0.138 0.037 0.06 0.102 0.021 0.053 0.155 0.164 0.2 0.189 0.15 0.149 0.116 0.192 2.0 1.0 40.0 1.0 98.0 0.0 
0.231 0.239 0.19 0.033 0.161 0.217 0.0 0.06 0.191 0.215 0.244 0.178 0.226 0.216 0.0 0.205 2.0 1.0 30.0 1.0 18.0 0.0 
0.249 0.234 0.141 0.049 0.154 0.208 0.0 0.073 0.213 0.222 0.235 0.215 0.237 0.22 0.0 0.239 2.0 1.0 20.0 1.0 338.0 0.0 
