0.056 0.059 0.045 0.0 0.062 0.045 0.059 0.081 0.147 0.153 0.134 0.0 0.165 0.138 0.173 0.189 17.0 17.0 4.529411764705882 2.5294117647058822 101.26470588235294 3.514705882352941 
0.062 0.067 0.047 0.0 0.067 0.052 0.063 0.101 0.151 0.157 0.134 0.0 0.165 0.145 0.174 0.199 14.0 14.0 6.571428571428571 2.0 267.1868131868132 1.5384615384615385 
0.073 0.079 0.055 0.008 0.084 0.058 0.072 0.108 0.157 0.163 0.144 0.091 0.186 0.147 0.182 0.198 10.0 10.0 10.3 1.7 479.5666666666667 1.122222222222222 
0.076 0.083 0.056 0.017 0.089 0.06 0.072 0.138 0.156 0.162 0.144 0.128 0.184 0.146 0.182 0.206 6.0 5.0 18.5 1.8 811.5 0.7000000000000001 
0.077 0.084 0.056 0.017 0.091 0.06 0.072 0.139 0.156 0.161 0.144 0.128 0.184 0.146 0.182 0.206 2.0 1.0 59.5 1.0 180.5 0.0 
0.088 0.09 0.053 0.025 0.077 0.071 0.065 0.136 0.175 0.169 0.144 0.156 0.161 0.162 0.189 0.208 2.0 1.0 59.5 1.0 220.5 0.0 
0.128 0.134 0.043 0.025 0.06 0.09 0.055 0.157 0.246 0.246 0.129 0.156 0.16 0.208 0.163 0.242 2.0 1.0 59.5 1.0 1860.5 0.0 
0.129 0.135 0.04 0.025 0.063 0.089 0.062 0.137 0.245 0.245 0.128 0.156 0.163 0.206 0.183 0.219 3.0 2.0 39.333333333333336 1.0 3042.3333333333335 0.0 
0.121 0.128 0.03 0.017 0.054 0.088 0.052 0.168 0.242 0.241 0.109 0.128 0.152 0.205 0.172 0.241 2.0 1.0 59.5 1.0 2244.5 0.0 
0.123 0.129 0.029 0.008 0.053 0.09 0.052 0.149 0.242 0.242 0.109 0.091 0.152 0.206 0.172 0.231 2.0 1.0 59.5 1.0 364.5 0.0 
0.125 0.131 0.03 0.008 0.052 0.093 0.052 0.154 0.242 0.243 0.109 0.091 0.153 0.207 0.172 0.23 4.0 3.0 29.0 1.3333333333333333 708.6666666666666 0.3333333333333333 
