0.906 0.293 0.073 0.0 0.106 0.214 0.012 0.027 0.171 0.877 0.321 0.085 0.0 0.182 0.261 0.046 0.042 0.122 0.0 10.0 0.0 1.6 0.0 0.933 
0.914 0.296 0.064 0.0 0.142 0.176 0.011 0.025 0.146 0.898 0.304 0.045 0.0 0.277 0.13 0.024 0.022 0.066 0.0 12.0 0.0 1.583 0.0 0.992 
0.921 0.292 0.034 0.001 0.071 0.233 0.006 0.012 0.074 0.911 0.29 0.012 0.002 0.072 0.282 0.006 0.006 0.018 0.0 13.0 0.286 1.357 1.143 1.016 
0.921 0.291 0.033 0.001 0.067 0.236 0.006 0.011 0.073 0.912 0.29 0.012 0.002 0.071 0.282 0.006 0.006 0.017 0.0 13.0 1.214 1.286 20.643 0.681 
0.921 0.292 0.032 0.001 0.07 0.234 0.006 0.011 0.075 0.912 0.29 0.012 0.002 0.071 0.282 0.006 0.006 0.017 0.0 12.0 0.462 1.077 2.769 0.41 
0.919 0.306 0.023 0.0 0.09 0.226 0.007 0.007 0.052 0.908 0.3 0.015 0.002 0.15 0.252 0.014 0.004 0.017 0.0 14.0 0.267 1.067 1.067 0.352 
0.918 0.307 0.024 0.0 0.09 0.228 0.007 0.007 0.054 0.907 0.3 0.016 0.002 0.15 0.252 0.014 0.005 0.017 0.0 12.0 1.077 1.077 15.077 0.41 
0.916 0.307 0.024 0.001 0.081 0.238 0.007 0.007 0.058 0.908 0.3 0.016 0.002 0.142 0.255 0.014 0.005 0.018 0.0 11.0 0.667 1.083 5.333 0.447 
0.91 0.32 0.033 0.0 0.123 0.212 0.01 0.013 0.088 0.9 0.32 0.026 0.001 0.235 0.176 0.024 0.013 0.03 0.0 10.0 0.0 1.3 0.0 0.456 
0.91 0.321 0.033 0.0 0.134 0.203 0.011 0.013 0.089 0.899 0.32 0.026 0.001 0.237 0.176 0.024 0.013 0.032 0.0 9.0 2.0 1.2 40.0 0.622 
0.911 0.32 0.033 0.0 0.13 0.205 0.01 0.012 0.089 0.899 0.32 0.026 0.001 0.237 0.176 0.024 0.013 0.033 0.0 11.0 0.667 1.167 5.333 0.515 
0.903 0.307 0.061 0.0 0.137 0.192 0.012 0.028 0.173 0.865 0.327 0.079 0.005 0.264 0.208 0.047 0.062 0.14 0.0 9.0 2.8 1.2 78.4 0.622 
0.903 0.306 0.063 0.0 0.139 0.191 0.012 0.028 0.176 0.865 0.327 0.078 0.005 0.267 0.204 0.044 0.064 0.14 0.0 8.0 5.333 1.222 256.0 0.694 
0.91 0.305 0.056 0.0 0.158 0.168 0.011 0.024 0.148 0.894 0.305 0.044 0.0 0.29 0.115 0.025 0.036 0.073 0.0 8.0 0.778 1.111 5.444 0.361 
0.912 0.301 0.058 0.0 0.159 0.164 0.01 0.022 0.148 0.897 0.302 0.045 0.0 0.289 0.109 0.024 0.023 0.069 0.0 7.0 0.0 1.143 0.0 0.143 
0.919 0.285 0.07 0.0 0.133 0.193 0.013 0.019 0.122 0.906 0.272 0.088 0.0 0.221 0.212 0.023 0.017 0.051 0.0 9.0 1.4 1.0 19.6 0.222 
0.919 0.282 0.074 0.0 0.125 0.198 0.014 0.02 0.124 0.906 0.271 0.088 0.0 0.221 0.213 0.023 0.017 0.048 0.0 7.0 2.25 1.0 40.5 0.286 
0.919 0.282 0.074 0.0 0.122 0.201 0.013 0.02 0.124 0.907 0.271 0.089 0.0 0.22 0.213 0.023 0.017 0.05 0.0 11.0 0.5 1.083 3.0 0.265 
0.916 0.288 0.071 0.0 0.132 0.195 0.013 0.027 0.126 0.902 0.279 0.086 0.0 0.224 0.208 0.022 0.044 0.067 0.0 14.0 0.0 1.143 0.0 0.132 
0.914 0.286 0.07 0.0 0.09 0.233 0.013 0.026 0.123 0.905 0.273 0.089 0.0 0.145 0.263 0.022 0.045 0.069 0.0 14.0 0.667 1.067 6.667 0.21 
0.915 0.282 0.074 0.0 0.085 0.238 0.014 0.025 0.117 0.906 0.273 0.089 0.0 0.138 0.265 0.023 0.045 0.069 0.0 13.0 1.0 1.071 14.0 0.225 
0.907 0.297 0.065 0.0 0.072 0.245 0.011 0.033 0.139 0.9 0.303 0.046 0.0 0.135 0.257 0.022 0.065 0.09 0.0 11.0 1.167 1.083 16.333 0.265 
0.906 0.302 0.055 0.0 0.075 0.247 0.011 0.034 0.132 0.9 0.303 0.041 0.0 0.135 0.257 0.019 0.066 0.089 0.0 10.0 1.273 1.091 17.818 0.291 
0.909 0.303 0.052 0.0 0.081 0.243 0.013 0.035 0.114 0.9 0.302 0.036 0.0 0.137 0.258 0.019 0.067 0.085 0.0 6.0 2.0 1.0 28.0 0.333 
