0.908 0.307 0.013 0.0 0.029 0.282 0.003 0.004 0.033 0.902 0.304 0.008 0.0 0.043 0.304 0.005 0.003 0.012 0.0 7.0 1.0 1.25 8.0 0.5 
0.909 0.306 0.014 0.0 0.034 0.277 0.003 0.005 0.034 0.902 0.304 0.008 0.0 0.044 0.303 0.004 0.003 0.012 0.0 7.0 0.5 1.25 2.0 0.5 
0.909 0.305 0.013 0.0 0.029 0.281 0.003 0.005 0.034 0.903 0.303 0.008 0.0 0.041 0.302 0.004 0.003 0.011 0.0 6.0 3.429 1.143 82.286 0.476 
0.908 0.305 0.01 0.0 0.024 0.284 0.002 0.003 0.028 0.903 0.303 0.008 0.0 0.036 0.302 0.004 0.003 0.01 0.0 7.0 1.125 1.25 10.125 0.5 
0.913 0.307 0.009 0.0 0.047 0.264 0.003 0.003 0.027 0.902 0.3 0.008 0.0 0.074 0.299 0.005 0.003 0.01 0.0 7.0 0.0 1.286 0.0 0.238 
0.915 0.305 0.01 0.0 0.05 0.258 0.002 0.003 0.032 0.904 0.299 0.008 0.0 0.077 0.295 0.005 0.003 0.011 0.0 8.0 1.111 1.111 11.111 0.361 
0.914 0.305 0.01 0.0 0.049 0.26 0.002 0.003 0.031 0.905 0.298 0.007 0.0 0.074 0.295 0.005 0.003 0.01 0.0 8.0 0.333 1.0 1.0 0.25 
0.915 0.306 0.011 0.0 0.056 0.254 0.003 0.004 0.035 0.905 0.297 0.008 0.0 0.079 0.293 0.005 0.003 0.011 0.0 8.0 1.111 1.0 11.111 0.25 
0.915 0.306 0.012 0.0 0.058 0.252 0.003 0.004 0.037 0.905 0.298 0.008 0.0 0.081 0.292 0.006 0.003 0.011 0.0 9.0 1.1 1.0 12.1 0.222 
0.918 0.308 0.016 0.0 0.081 0.232 0.004 0.006 0.049 0.906 0.296 0.008 0.0 0.1 0.284 0.007 0.004 0.014 0.0 11.0 0.0 1.0 0.0 0.0 
0.91 0.303 0.023 0.0 0.04 0.271 0.004 0.01 0.072 0.907 0.297 0.009 0.0 0.018 0.297 0.005 0.004 0.017 0.0 10.0 1.818 0.909 36.364 0.091 
0.914 0.305 0.022 0.0 0.061 0.251 0.004 0.009 0.067 0.907 0.297 0.009 0.0 0.056 0.294 0.005 0.004 0.017 0.0 10.0 0.0 1.0 0.0 0.0 
0.915 0.307 0.029 0.0 0.093 0.223 0.004 0.013 0.095 0.906 0.297 0.013 0.0 0.079 0.289 0.006 0.006 0.023 0.0 10.0 0.364 0.909 1.455 0.091 
0.914 0.312 0.026 0.0 0.111 0.211 0.004 0.011 0.096 0.905 0.299 0.012 0.0 0.086 0.29 0.007 0.006 0.023 0.0 9.0 2.4 0.9 57.6 0.1 
0.915 0.314 0.025 0.0 0.126 0.198 0.005 0.01 0.094 0.904 0.299 0.013 0.0 0.091 0.289 0.007 0.006 0.025 0.0 9.0 1.3 0.9 16.9 0.1 
0.916 0.313 0.027 0.0 0.127 0.195 0.005 0.01 0.09 0.904 0.299 0.014 0.0 0.092 0.289 0.007 0.006 0.025 0.0 7.0 1.75 0.875 24.5 0.125 
0.917 0.313 0.029 0.0 0.137 0.186 0.005 0.01 0.087 0.904 0.3 0.016 0.0 0.097 0.286 0.007 0.007 0.024 0.0 7.0 4.25 0.875 144.5 0.125 
0.915 0.316 0.029 0.0 0.139 0.187 0.005 0.009 0.092 0.904 0.301 0.016 0.0 0.077 0.293 0.007 0.007 0.025 0.0 6.0 0.0 1.0 0.0 0.0 
0.914 0.317 0.028 0.0 0.142 0.184 0.005 0.009 0.094 0.904 0.301 0.016 0.0 0.078 0.293 0.007 0.007 0.026 0.0 6.0 0.0 1.0 0.0 0.0 
0.915 0.316 0.03 0.0 0.141 0.184 0.005 0.01 0.091 0.906 0.3 0.017 0.0 0.075 0.286 0.007 0.007 0.027 0.0 7.0 0.5 1.0 2.0 0.286 
0.917 0.311 0.034 0.0 0.127 0.194 0.005 0.01 0.089 0.907 0.3 0.017 0.0 0.069 0.286 0.007 0.007 0.026 0.0 7.0 0.0 1.143 0.0 0.143 
0.918 0.313 0.03 0.0 0.148 0.174 0.006 0.01 0.08 0.906 0.302 0.016 0.0 0.141 0.26 0.011 0.007 0.025 0.0 7.0 1.125 1.0 10.125 0.286 
0.918 0.314 0.028 0.0 0.166 0.158 0.006 0.009 0.074 0.904 0.302 0.016 0.0 0.163 0.253 0.011 0.007 0.024 0.0 7.0 3.625 1.0 105.125 0.286 
0.92 0.31 0.03 0.0 0.161 0.159 0.006 0.009 0.069 0.904 0.302 0.015 0.0 0.168 0.249 0.011 0.007 0.023 0.0 6.0 7.0 1.0 343.0 0.333 
0.926 0.296 0.026 0.0 0.108 0.203 0.006 0.006 0.042 0.914 0.284 0.018 0.0 0.078 0.277 0.006 0.003 0.011 0.0 5.0 0.0 1.0 0.0 0.0 
0.927 0.294 0.027 0.0 0.11 0.2 0.006 0.005 0.04 0.915 0.283 0.018 0.0 0.08 0.276 0.006 0.003 0.01 1.0 3.0 0.25 0.75 0.25 0.25 
0.927 0.295 0.023 0.0 0.112 0.199 0.006 0.005 0.035 0.914 0.283 0.018 0.0 0.079 0.277 0.005 0.003 0.009 1.0 2.0 0.333 0.667 0.333 0.333 
0.926 0.293 0.022 0.0 0.093 0.216 0.005 0.004 0.033 0.915 0.282 0.018 0.0 0.056 0.282 0.004 0.002 0.008 1.0 1.0 0.5 0.5 0.5 0.5 
0.926 0.285 0.023 0.0 0.073 0.231 0.005 0.003 0.029 0.916 0.281 0.019 0.0 0.042 0.282 0.003 0.002 0.008 1.0 1.0 0.5 0.5 0.5 0.5 
